instance_id,pair_id,text1_lang,text2_lang,text1,text2,label
dico_phrasis_0001293__en-eu__flipped,dico_phrasis_0001293,en,eu,on a dirt track,lurreko ibilbide batean,EQUIVALENCE
dico_phrasis_0001293__en-eu__original,dico_phrasis_0001293,en,eu,on a dirt course,lurreko pista batean,EQUIVALENCE
dico_phrasis_0001293__es-en__flipped,dico_phrasis_0001293,es,en,en una pista de tierra,on a dirt course,EQUIVALENCE
dico_phrasis_0001293__es-en__original,dico_phrasis_0001293,es,en,en un circuito de tierra,on a dirt track,EQUIVALENCE
dico_phrasis_0001293__es-eu__flipped,dico_phrasis_0001293,es,eu,en una pista de tierra,lurreko ibilbide batean,EQUIVALENCE
dico_phrasis_0001293__es-eu__original,dico_phrasis_0001293,es,eu,en un circuito de tierra,lurreko pista batean,EQUIVALENCE
dico_phrasis_0001293__eu-en__flipped,dico_phrasis_0001293,eu,en,lurreko pista batean,on a dirt course,EQUIVALENCE
dico_phrasis_0001293__eu-en__original,dico_phrasis_0001293,eu,en,lurreko ibilbide batean,on a dirt track,EQUIVALENCE
dico_phrasis_0001293__eu-es__flipped,dico_phrasis_0001293,eu,es,lurreko pista batean,en un circuito de tierra,EQUIVALENCE
dico_phrasis_0001293__eu-es__original,dico_phrasis_0001293,eu,es,lurreko ibilbide batean,en una pista de tierra,EQUIVALENCE
dico_phrasis_0001294__en-es__flipped,dico_phrasis_0001294,en,es,with its hood,usando su capucha,EQUIVALENCE
dico_phrasis_0001294__en-es__original,dico_phrasis_0001294,en,es,using its hood,con su capucha,EQUIVALENCE
dico_phrasis_0001294__en-eu__flipped,dico_phrasis_0001294,en,eu,with its hood,bere kaputxa erabiliz,EQUIVALENCE
dico_phrasis_0001294__en-eu__original,dico_phrasis_0001294,en,eu,using its hood,bere kaputxarekin,EQUIVALENCE
dico_phrasis_0001294__es-en__flipped,dico_phrasis_0001294,es,en,con su capucha,using its hood,EQUIVALENCE
dico_phrasis_0001294__es-en__original,dico_phrasis_0001294,es,en,usando su capucha,with its hood,EQUIVALENCE
dico_phrasis_0001294__es-eu__flipped,dico_phrasis_0001294,es,eu,con su capucha,bere kaputxa erabiliz,EQUIVALENCE
dico_phrasis_0001294__es-eu__original,dico_phrasis_0001294,es,eu,usando su capucha,bere kaputxarekin,EQUIVALENCE
dico_phrasis_0001294__eu-en__flipped,dico_phrasis_0001294,eu,en,bere kaputxarekin,using its hood,EQUIVALENCE
dico_phrasis_0001294__eu-en__original,dico_phrasis_0001294,eu,en,bere kaputxa erabiliz,with its hood,EQUIVALENCE
dico_phrasis_0001294__eu-es__flipped,dico_phrasis_0001294,eu,es,bere kaputxarekin,usando su capucha,EQUIVALENCE
dico_phrasis_0001294__eu-es__original,dico_phrasis_0001294,eu,es,bere kaputxa erabiliz,con su capucha,EQUIVALENCE
dico_phrasis_0001295__en-es__flipped,dico_phrasis_0001295,en,es,shearing,están esquilando,EQUIVALENCE
dico_phrasis_0001295__en-es__original,dico_phrasis_0001295,en,es,are sheering,esquilando,EQUIVALENCE
dico_phrasis_0001295__en-eu__flipped,dico_phrasis_0001295,en,eu,shearing,mozten ari dira,EQUIVALENCE
dico_phrasis_0001295__en-eu__original,dico_phrasis_0001295,en,eu,are sheering,moztea,EQUIVALENCE
dico_phrasis_0001295__es-en__flipped,dico_phrasis_0001295,es,en,esquilando,are sheering,EQUIVALENCE
dico_phrasis_0001295__es-en__original,dico_phrasis_0001295,es,en,están esquilando,shearing,EQUIVALENCE
dico_phrasis_0001295__es-eu__flipped,dico_phrasis_0001295,es,eu,esquilando,mozten ari dira,EQUIVALENCE
dico_phrasis_0001295__es-eu__original,dico_phrasis_0001295,es,eu,están esquilando,moztea,EQUIVALENCE
dico_phrasis_0001295__eu-en__flipped,dico_phrasis_0001295,eu,en,moztea,are sheering,EQUIVALENCE
dico_phrasis_0001295__eu-en__original,dico_phrasis_0001295,eu,en,mozten ari dira,shearing,EQUIVALENCE
dico_phrasis_0001295__eu-es__flipped,dico_phrasis_0001295,eu,es,moztea,están esquilando,EQUIVALENCE
dico_phrasis_0001295__eu-es__original,dico_phrasis_0001295,eu,es,mozten ari dira,esquilando,EQUIVALENCE
dico_phrasis_0001296__en-es__flipped,dico_phrasis_0001296,en,es,into a station,entrando en una terminal de transporte,EQUIVALENCE
dico_phrasis_0001296__en-es__original,dico_phrasis_0001296,en,es,moving into a transport terminal,dentro de una estación,EQUIVALENCE
dico_phrasis_0001296__en-eu__flipped,dico_phrasis_0001296,en,eu,into a station,garraio-terminal batera sartzen,EQUIVALENCE
dico_phrasis_0001296__en-eu__original,dico_phrasis_0001296,en,eu,moving into a transport terminal,geltoki batera,EQUIVALENCE
dico_phrasis_0001296__es-en__flipped,dico_phrasis_0001296,es,en,dentro de una estación,moving into a transport terminal,EQUIVALENCE
dico_phrasis_0001296__es-en__original,dico_phrasis_0001296,es,en,entrando en una terminal de transporte,into a station,EQUIVALENCE
dico_phrasis_0001296__es-eu__flipped,dico_phrasis_0001296,es,eu,dentro de una estación,garraio-terminal batera sartzen,EQUIVALENCE
dico_phrasis_0001296__es-eu__original,dico_phrasis_0001296,es,eu,entrando en una terminal de transporte,geltoki batera,EQUIVALENCE
dico_phrasis_0001296__eu-en__flipped,dico_phrasis_0001296,eu,en,geltoki batera,moving into a transport terminal,EQUIVALENCE
dico_phrasis_0001296__eu-en__original,dico_phrasis_0001296,eu,en,garraio-terminal batera sartzen,into a station,EQUIVALENCE
dico_phrasis_0001296__eu-es__flipped,dico_phrasis_0001296,eu,es,geltoki batera,entrando en una terminal de transporte,EQUIVALENCE
dico_phrasis_0001296__eu-es__original,dico_phrasis_0001296,eu,es,garraio-terminal batera sartzen,dentro de una estación,EQUIVALENCE
dico_phrasis_0001297__en-es__flipped,dico_phrasis_0001297,en,es,on the water,en una masa de agua,EQUIVALENCE
dico_phrasis_0001297__en-es__original,dico_phrasis_0001297,en,es,in a body of water,en el agua,EQUIVALENCE
dico_phrasis_0001297__en-eu__flipped,dico_phrasis_0001297,en,eu,on the water,ur-masa batean,EQUIVALENCE
dico_phrasis_0001297__en-eu__original,dico_phrasis_0001297,en,eu,in a body of water,ur gainean,EQUIVALENCE
dico_phrasis_0001297__es-en__flipped,dico_phrasis_0001297,es,en,en el agua,in a body of water,EQUIVALENCE
dico_phrasis_0001297__es-en__original,dico_phrasis_0001297,es,en,en una masa de agua,on the water,EQUIVALENCE
dico_phrasis_0001297__es-eu__flipped,dico_phrasis_0001297,es,eu,en el agua,ur-masa batean,EQUIVALENCE
dico_phrasis_0001297__es-eu__original,dico_phrasis_0001297,es,eu,en una masa de agua,ur gainean,EQUIVALENCE
dico_phrasis_0001297__eu-en__flipped,dico_phrasis_0001297,eu,en,ur gainean,in a body of water,EQUIVALENCE
dico_phrasis_0001297__eu-en__original,dico_phrasis_0001297,eu,en,ur-masa batean,on the water,EQUIVALENCE
dico_phrasis_0001297__eu-es__flipped,dico_phrasis_0001297,eu,es,ur gainean,en una masa de agua,EQUIVALENCE
dico_phrasis_0001297__eu-es__original,dico_phrasis_0001297,eu,es,ur-masa batean,en el agua,EQUIVALENCE
dico_phrasis_0001298__en-es__flipped,dico_phrasis_0001298,en,es,A motorcycle,una moto,EQUIVALENCE
dico_phrasis_0001298__en-es__original,dico_phrasis_0001298,en,es,a motorbike,Una motocicleta,EQUIVALENCE
dico_phrasis_0001298__en-eu__flipped,dico_phrasis_0001298,en,eu,A motorcycle,moto bat,EQUIVALENCE
dico_phrasis_0001298__en-eu__original,dico_phrasis_0001298,en,eu,a motorbike,Motozikleta bat,EQUIVALENCE
dico_phrasis_0001298__es-en__flipped,dico_phrasis_0001298,es,en,Una motocicleta,a motorbike,EQUIVALENCE
dico_phrasis_0001298__es-en__original,dico_phrasis_0001298,es,en,una moto,A motorcycle,EQUIVALENCE
dico_phrasis_0001298__es-eu__flipped,dico_phrasis_0001298,es,eu,Una motocicleta,moto bat,EQUIVALENCE
dico_phrasis_0001298__es-eu__original,dico_phrasis_0001298,es,eu,una moto,Motozikleta bat,EQUIVALENCE
dico_phrasis_0001298__eu-en__flipped,dico_phrasis_0001298,eu,en,Motozikleta bat,a motorbike,EQUIVALENCE
dico_phrasis_0001298__eu-en__original,dico_phrasis_0001298,eu,en,moto bat,A motorcycle,EQUIVALENCE
dico_phrasis_0001298__eu-es__flipped,dico_phrasis_0001298,eu,es,Motozikleta bat,una moto,EQUIVALENCE
dico_phrasis_0001298__eu-es__original,dico_phrasis_0001298,eu,es,moto bat,Una motocicleta,EQUIVALENCE
dico_phrasis_0001299__en-es__flipped,dico_phrasis_0001299,en,es,The boy,el niño pequeño,EQUIVALENCE
dico_phrasis_0001299__en-es__original,dico_phrasis_0001299,en,es,the young male child,El niño,EQUIVALENCE
dico_phrasis_0001299__en-eu__flipped,dico_phrasis_0001299,en,eu,The boy,mutiko gaztea,EQUIVALENCE
dico_phrasis_0001299__en-eu__original,dico_phrasis_0001299,en,eu,the young male child,Mutikoa,EQUIVALENCE
dico_phrasis_0001299__es-en__flipped,dico_phrasis_0001299,es,en,El niño,the young male child,EQUIVALENCE
dico_phrasis_0001299__es-en__original,dico_phrasis_0001299,es,en,el niño pequeño,The boy,EQUIVALENCE
dico_phrasis_0001299__es-eu__flipped,dico_phrasis_0001299,es,eu,El niño,mutiko gaztea,EQUIVALENCE
dico_phrasis_0001299__es-eu__original,dico_phrasis_0001299,es,eu,el niño pequeño,Mutikoa,EQUIVALENCE
dico_phrasis_0001299__eu-en__flipped,dico_phrasis_0001299,eu,en,Mutikoa,the young male child,EQUIVALENCE
dico_phrasis_0001299__eu-en__original,dico_phrasis_0001299,eu,en,mutiko gaztea,The boy,EQUIVALENCE
dico_phrasis_0001299__eu-es__flipped,dico_phrasis_0001299,eu,es,Mutikoa,el niño pequeño,EQUIVALENCE
dico_phrasis_0001299__eu-es__original,dico_phrasis_0001299,eu,es,mutiko gaztea,El niño,EQUIVALENCE
dico_phrasis_0001301__en-es__flipped,dico_phrasis_0001301,en,es,A large airplane,Un avión a reacción grande,EQUIVALENCE
dico_phrasis_0001301__en-es__original,dico_phrasis_0001301,en,es,A large jet,Un avión grande,EQUIVALENCE
dico_phrasis_0001301__en-eu__flipped,dico_phrasis_0001301,en,eu,A large airplane,Erreakzio-hegazkin handi bat,EQUIVALENCE
dico_phrasis_0001301__en-eu__original,dico_phrasis_0001301,en,eu,A large jet,Hegazkin handi bat,EQUIVALENCE
dico_phrasis_0001301__es-en__flipped,dico_phrasis_0001301,es,en,Un avión grande,A large jet,EQUIVALENCE
dico_phrasis_0001301__es-en__original,dico_phrasis_0001301,es,en,Un avión a reacción grande,A large airplane,EQUIVALENCE
dico_phrasis_0001301__es-eu__flipped,dico_phrasis_0001301,es,eu,Un avión grande,Erreakzio-hegazkin handi bat,EQUIVALENCE
dico_phrasis_0001301__es-eu__original,dico_phrasis_0001301,es,eu,Un avión a reacción grande,Hegazkin handi bat,EQUIVALENCE
dico_phrasis_0001301__eu-en__flipped,dico_phrasis_0001301,eu,en,Hegazkin handi bat,A large jet,EQUIVALENCE
dico_phrasis_0001301__eu-en__original,dico_phrasis_0001301,eu,en,Erreakzio-hegazkin handi bat,A large airplane,EQUIVALENCE
dico_phrasis_0001301__eu-es__flipped,dico_phrasis_0001301,eu,es,Hegazkin handi bat,Un avión a reacción grande,EQUIVALENCE
dico_phrasis_0001301__eu-es__original,dico_phrasis_0001301,eu,es,Erreakzio-hegazkin handi bat,Un avión grande,EQUIVALENCE
dico_phrasis_0001303__en-es__flipped,dico_phrasis_0001303,en,es,is showing,mostrando,EQUIVALENCE
dico_phrasis_0001303__en-es__original,dico_phrasis_0001303,en,es,displaying,está mostrando,EQUIVALENCE
dico_phrasis_0001303__en-eu__flipped,dico_phrasis_0001303,en,eu,is showing,erakusten,EQUIVALENCE
dico_phrasis_0001303__en-eu__original,dico_phrasis_0001303,en,eu,displaying,erakusten ari da,EQUIVALENCE
dico_phrasis_0001303__es-en__flipped,dico_phrasis_0001303,es,en,está mostrando,displaying,EQUIVALENCE
dico_phrasis_0001303__es-en__original,dico_phrasis_0001303,es,en,mostrando,is showing,EQUIVALENCE
dico_phrasis_0001303__es-eu__flipped,dico_phrasis_0001303,es,eu,está mostrando,erakusten,EQUIVALENCE
dico_phrasis_0001303__es-eu__original,dico_phrasis_0001303,es,eu,mostrando,erakusten ari da,EQUIVALENCE
dico_phrasis_0001303__eu-en__flipped,dico_phrasis_0001303,eu,en,erakusten ari da,displaying,EQUIVALENCE
dico_phrasis_0001303__eu-en__original,dico_phrasis_0001303,eu,en,erakusten,is showing,EQUIVALENCE
dico_phrasis_0001303__eu-es__flipped,dico_phrasis_0001303,eu,es,erakusten ari da,mostrando,EQUIVALENCE
dico_phrasis_0001303__eu-es__original,dico_phrasis_0001303,eu,es,erakusten,está mostrando,EQUIVALENCE
dico_phrasis_0001304__en-es__flipped,dico_phrasis_0001304,en,es,are sitting,sentarse,EQUIVALENCE
dico_phrasis_0001304__en-es__original,dico_phrasis_0001304,en,es,sit,están sentados,EQUIVALENCE
dico_phrasis_0001304__en-eu__flipped,dico_phrasis_0001304,en,eu,are sitting,eserita egon,EQUIVALENCE
dico_phrasis_0001304__en-eu__original,dico_phrasis_0001304,en,eu,sit,eserita daude,EQUIVALENCE
dico_phrasis_0001304__es-en__flipped,dico_phrasis_0001304,es,en,están sentados,sit,EQUIVALENCE
dico_phrasis_0001304__es-en__original,dico_phrasis_0001304,es,en,sentarse,are sitting,EQUIVALENCE
dico_phrasis_0001304__es-eu__flipped,dico_phrasis_0001304,es,eu,están sentados,eserita egon,EQUIVALENCE
dico_phrasis_0001304__es-eu__original,dico_phrasis_0001304,es,eu,sentarse,eserita daude,EQUIVALENCE
dico_phrasis_0001304__eu-en__flipped,dico_phrasis_0001304,eu,en,eserita daude,sit,EQUIVALENCE
dico_phrasis_0001304__eu-en__original,dico_phrasis_0001304,eu,en,eserita egon,are sitting,EQUIVALENCE
dico_phrasis_0001304__eu-es__flipped,dico_phrasis_0001304,eu,es,eserita daude,sentarse,EQUIVALENCE
dico_phrasis_0001304__eu-es__original,dico_phrasis_0001304,eu,es,eserita egon,están sentados,EQUIVALENCE
dico_phrasis_0001305__en-es__flipped,dico_phrasis_0001305,en,es,sitting,están sentados,EQUIVALENCE
dico_phrasis_0001305__en-es__original,dico_phrasis_0001305,en,es,are seated,sentados,EQUIVALENCE
dico_phrasis_0001305__en-eu__flipped,dico_phrasis_0001305,en,eu,sitting,eserita daude,EQUIVALENCE
dico_phrasis_0001305__en-eu__original,dico_phrasis_0001305,en,eu,are seated,eserita,EQUIVALENCE
dico_phrasis_0001305__es-en__flipped,dico_phrasis_0001305,es,en,sentados,are seated,EQUIVALENCE
dico_phrasis_0001305__es-en__original,dico_phrasis_0001305,es,en,están sentados,sitting,EQUIVALENCE
dico_phrasis_0001305__es-eu__flipped,dico_phrasis_0001305,es,eu,sentados,eserita daude,EQUIVALENCE
dico_phrasis_0001305__es-eu__original,dico_phrasis_0001305,es,eu,están sentados,eserita,EQUIVALENCE
dico_phrasis_0001305__eu-en__flipped,dico_phrasis_0001305,eu,en,eserita,are seated,EQUIVALENCE
dico_phrasis_0001305__eu-en__original,dico_phrasis_0001305,eu,en,eserita daude,sitting,EQUIVALENCE
dico_phrasis_0001305__eu-es__flipped,dico_phrasis_0001305,eu,es,eserita,están sentados,EQUIVALENCE
dico_phrasis_0001305__eu-es__original,dico_phrasis_0001305,eu,es,eserita daude,sentados,EQUIVALENCE
dico_phrasis_0001307__en-es__flipped,dico_phrasis_0001307,en,es,A Phillips flat screen TV,Un televisor de pantalla plana Philips,EQUIVALENCE
dico_phrasis_0001307__en-es__original,dico_phrasis_0001307,en,es,A Philips flat-screen TV,Un televisor de pantalla plana Phillips,EQUIVALENCE
dico_phrasis_0001307__en-eu__flipped,dico_phrasis_0001307,en,eu,A Phillips flat screen TV,Philips pantaila lauko telebista bat,EQUIVALENCE
dico_phrasis_0001307__en-eu__original,dico_phrasis_0001307,en,eu,A Philips flat-screen TV,Phillips pantaila lauko telebista bat,EQUIVALENCE
dico_phrasis_0001307__es-en__flipped,dico_phrasis_0001307,es,en,Un televisor de pantalla plana Phillips,A Philips flat-screen TV,EQUIVALENCE
dico_phrasis_0001307__es-en__original,dico_phrasis_0001307,es,en,Un televisor de pantalla plana Philips,A Phillips flat screen TV,EQUIVALENCE
dico_phrasis_0001307__es-eu__flipped,dico_phrasis_0001307,es,eu,Un televisor de pantalla plana Phillips,Philips pantaila lauko telebista bat,EQUIVALENCE
dico_phrasis_0001307__es-eu__original,dico_phrasis_0001307,es,eu,Un televisor de pantalla plana Philips,Phillips pantaila lauko telebista bat,EQUIVALENCE
dico_phrasis_0001307__eu-en__flipped,dico_phrasis_0001307,eu,en,Phillips pantaila lauko telebista bat,A Philips flat-screen TV,EQUIVALENCE
dico_phrasis_0001307__eu-en__original,dico_phrasis_0001307,eu,en,Philips pantaila lauko telebista bat,A Phillips flat screen TV,EQUIVALENCE
dico_phrasis_0001307__eu-es__flipped,dico_phrasis_0001307,eu,es,Phillips pantaila lauko telebista bat,Un televisor de pantalla plana Philips,EQUIVALENCE
dico_phrasis_0001307__eu-es__original,dico_phrasis_0001307,eu,es,Philips pantaila lauko telebista bat,Un televisor de pantalla plana Phillips,EQUIVALENCE
dico_phrasis_0001308__en-es__flipped,dico_phrasis_0001308,en,es,on floor,sobre un suelo,EQUIVALENCE
dico_phrasis_0001308__en-es__original,dico_phrasis_0001308,en,es,upon a floor,en el suelo,EQUIVALENCE
dico_phrasis_0001308__en-eu__flipped,dico_phrasis_0001308,en,eu,on floor,zoru baten gainean,EQUIVALENCE
dico_phrasis_0001308__en-eu__original,dico_phrasis_0001308,en,eu,upon a floor,zoruan,EQUIVALENCE
dico_phrasis_0001308__es-en__flipped,dico_phrasis_0001308,es,en,en el suelo,upon a floor,EQUIVALENCE
dico_phrasis_0001308__es-en__original,dico_phrasis_0001308,es,en,sobre un suelo,on floor,EQUIVALENCE
dico_phrasis_0001308__es-eu__flipped,dico_phrasis_0001308,es,eu,en el suelo,zoru baten gainean,EQUIVALENCE
dico_phrasis_0001308__es-eu__original,dico_phrasis_0001308,es,eu,sobre un suelo,zoruan,EQUIVALENCE
dico_phrasis_0001308__eu-en__flipped,dico_phrasis_0001308,eu,en,zoruan,upon a floor,EQUIVALENCE
dico_phrasis_0001308__eu-en__original,dico_phrasis_0001308,eu,en,zoru baten gainean,on floor,EQUIVALENCE
dico_phrasis_0001308__eu-es__flipped,dico_phrasis_0001308,eu,es,zoruan,sobre un suelo,EQUIVALENCE
dico_phrasis_0001308__eu-es__original,dico_phrasis_0001308,eu,es,zoru baten gainean,en el suelo,EQUIVALENCE
dico_phrasis_0001310__en-es__flipped,dico_phrasis_0001310,en,es,A close-up,una vista de detalle ampliada,EQUIVALENCE
dico_phrasis_0001310__en-es__original,dico_phrasis_0001310,en,es,an enlarged detail view,un primer plano,EQUIVALENCE
dico_phrasis_0001310__en-eu__flipped,dico_phrasis_0001310,en,eu,A close-up,xehetasunaren ikuspegi handitua,EQUIVALENCE
dico_phrasis_0001310__en-eu__original,dico_phrasis_0001310,en,eu,an enlarged detail view,lehen plano bat,EQUIVALENCE
dico_phrasis_0001310__es-en__flipped,dico_phrasis_0001310,es,en,un primer plano,an enlarged detail view,EQUIVALENCE
dico_phrasis_0001310__es-en__original,dico_phrasis_0001310,es,en,una vista de detalle ampliada,A close-up,EQUIVALENCE
dico_phrasis_0001310__es-eu__flipped,dico_phrasis_0001310,es,eu,un primer plano,xehetasunaren ikuspegi handitua,EQUIVALENCE
dico_phrasis_0001310__es-eu__original,dico_phrasis_0001310,es,eu,una vista de detalle ampliada,lehen plano bat,EQUIVALENCE
dico_phrasis_0001310__eu-en__flipped,dico_phrasis_0001310,eu,en,lehen plano bat,an enlarged detail view,EQUIVALENCE
dico_phrasis_0001310__eu-en__original,dico_phrasis_0001310,eu,en,xehetasunaren ikuspegi handitua,A close-up,EQUIVALENCE
dico_phrasis_0001310__eu-es__flipped,dico_phrasis_0001310,eu,es,lehen plano bat,una vista de detalle ampliada,EQUIVALENCE
dico_phrasis_0001310__eu-es__original,dico_phrasis_0001310,eu,es,xehetasunaren ikuspegi handitua,un primer plano,EQUIVALENCE
dico_phrasis_0001311__en-es__flipped,dico_phrasis_0001311,en,es,on the train tracks,en las vías del ferrocarril,EQUIVALENCE
dico_phrasis_0001311__en-es__original,dico_phrasis_0001311,en,es,on the railroad tracks,en las vías del tren,EQUIVALENCE
dico_phrasis_0001311__en-eu__flipped,dico_phrasis_0001311,en,eu,on the train tracks,trenbideko errailen gainean,EQUIVALENCE
dico_phrasis_0001311__en-eu__original,dico_phrasis_0001311,en,eu,on the railroad tracks,trenaren errailen gainean,EQUIVALENCE
dico_phrasis_0001311__es-en__flipped,dico_phrasis_0001311,es,en,en las vías del tren,on the railroad tracks,EQUIVALENCE
dico_phrasis_0001311__es-en__original,dico_phrasis_0001311,es,en,en las vías del ferrocarril,on the train tracks,EQUIVALENCE
dico_phrasis_0001311__es-eu__flipped,dico_phrasis_0001311,es,eu,en las vías del tren,trenbideko errailen gainean,EQUIVALENCE
dico_phrasis_0001311__es-eu__original,dico_phrasis_0001311,es,eu,en las vías del ferrocarril,trenaren errailen gainean,EQUIVALENCE
dico_phrasis_0001311__eu-en__flipped,dico_phrasis_0001311,eu,en,trenaren errailen gainean,on the railroad tracks,EQUIVALENCE
dico_phrasis_0001311__eu-en__original,dico_phrasis_0001311,eu,en,trenbideko errailen gainean,on the train tracks,EQUIVALENCE
dico_phrasis_0001311__eu-es__flipped,dico_phrasis_0001311,eu,es,trenaren errailen gainean,en las vías del ferrocarril,EQUIVALENCE
