instance_id,pair_id,text1_lang,text2_lang,text1,text2,reverse_pair_id,label
dico_phrasis_0000820__eu-es__original,dico_phrasis_0000820,eu,es,jolasean aritzea,están jugando,dico_phrasis_0000820__es-eu__flipped,EQUIVALENCE
dico_phrasis_0000821__en-es__flipped,dico_phrasis_0000821,en,es,leaping away from,está saltando para alejarse de,dico_phrasis_0000821__es-en__original,EQUIVALENCE
dico_phrasis_0000821__en-es__original,dico_phrasis_0000821,en,es,is jumping off,se aleja de un salto,dico_phrasis_0000821__es-en__flipped,EQUIVALENCE
dico_phrasis_0000821__en-eu__flipped,dico_phrasis_0000821,en,eu,leaping away from,handik jauzi egiten ari da,dico_phrasis_0000821__eu-en__original,EQUIVALENCE
dico_phrasis_0000821__en-eu__original,dico_phrasis_0000821,en,eu,is jumping off,handik jauzi eginez urruntzen ari da,dico_phrasis_0000821__eu-en__flipped,EQUIVALENCE
dico_phrasis_0000821__es-en__flipped,dico_phrasis_0000821,es,en,se aleja de un salto,is jumping off,dico_phrasis_0000821__en-es__original,EQUIVALENCE
dico_phrasis_0000821__es-en__original,dico_phrasis_0000821,es,en,está saltando para alejarse de,leaping away from,dico_phrasis_0000821__en-es__flipped,EQUIVALENCE
dico_phrasis_0000821__es-eu__flipped,dico_phrasis_0000821,es,eu,se aleja de un salto,handik jauzi egiten ari da,dico_phrasis_0000821__eu-es__original,EQUIVALENCE
dico_phrasis_0000821__es-eu__original,dico_phrasis_0000821,es,eu,está saltando para alejarse de,handik jauzi eginez urruntzen ari da,dico_phrasis_0000821__eu-es__flipped,EQUIVALENCE
dico_phrasis_0000821__eu-en__flipped,dico_phrasis_0000821,eu,en,handik jauzi eginez urruntzen ari da,is jumping off,dico_phrasis_0000821__en-eu__original,EQUIVALENCE
dico_phrasis_0000821__eu-en__original,dico_phrasis_0000821,eu,en,handik jauzi egiten ari da,leaping away from,dico_phrasis_0000821__en-eu__flipped,EQUIVALENCE
dico_phrasis_0000821__eu-es__flipped,dico_phrasis_0000821,eu,es,handik jauzi eginez urruntzen ari da,está saltando para alejarse de,dico_phrasis_0000821__es-eu__original,EQUIVALENCE
dico_phrasis_0000821__eu-es__original,dico_phrasis_0000821,eu,es,handik jauzi egiten ari da,se aleja de un salto,dico_phrasis_0000821__es-eu__flipped,EQUIVALENCE
dico_phrasis_0000823__en-es__flipped,dico_phrasis_0000823,en,es,atop the grassy ground,sobre la hierba,dico_phrasis_0000823__es-en__original,EQUIVALENCE
dico_phrasis_0000823__en-es__original,dico_phrasis_0000823,en,es,on the grass,encima del suelo cubierto de hierba,dico_phrasis_0000823__es-en__flipped,EQUIVALENCE
dico_phrasis_0000823__en-eu__flipped,dico_phrasis_0000823,en,eu,atop the grassy ground,belar gainean,dico_phrasis_0000823__eu-en__original,EQUIVALENCE
dico_phrasis_0000823__en-eu__original,dico_phrasis_0000823,en,eu,on the grass,belardun lurraren gainean,dico_phrasis_0000823__eu-en__flipped,EQUIVALENCE
dico_phrasis_0000823__es-en__flipped,dico_phrasis_0000823,es,en,encima del suelo cubierto de hierba,on the grass,dico_phrasis_0000823__en-es__original,EQUIVALENCE
dico_phrasis_0000823__es-en__original,dico_phrasis_0000823,es,en,sobre la hierba,atop the grassy ground,dico_phrasis_0000823__en-es__flipped,EQUIVALENCE
dico_phrasis_0000823__es-eu__flipped,dico_phrasis_0000823,es,eu,encima del suelo cubierto de hierba,belar gainean,dico_phrasis_0000823__eu-es__original,EQUIVALENCE
dico_phrasis_0000823__es-eu__original,dico_phrasis_0000823,es,eu,sobre la hierba,belardun lurraren gainean,dico_phrasis_0000823__eu-es__flipped,EQUIVALENCE
dico_phrasis_0000823__eu-en__flipped,dico_phrasis_0000823,eu,en,belardun lurraren gainean,on the grass,dico_phrasis_0000823__en-eu__original,EQUIVALENCE
dico_phrasis_0000823__eu-en__original,dico_phrasis_0000823,eu,en,belar gainean,atop the grassy ground,dico_phrasis_0000823__en-eu__flipped,EQUIVALENCE
dico_phrasis_0000823__eu-es__flipped,dico_phrasis_0000823,eu,es,belardun lurraren gainean,sobre la hierba,dico_phrasis_0000823__es-eu__original,EQUIVALENCE
dico_phrasis_0000823__eu-es__original,dico_phrasis_0000823,eu,es,belar gainean,encima del suelo cubierto de hierba,dico_phrasis_0000823__es-eu__flipped,EQUIVALENCE
dico_phrasis_0000824__en-es__flipped,dico_phrasis_0000824,en,es,in snow,en medio de la nieve,dico_phrasis_0000824__es-en__original,EQUIVALENCE
dico_phrasis_0000824__en-es__original,dico_phrasis_0000824,en,es,amid snow,en la nieve,dico_phrasis_0000824__es-en__flipped,EQUIVALENCE
dico_phrasis_0000824__en-eu__flipped,dico_phrasis_0000824,en,eu,in snow,elur artean,dico_phrasis_0000824__eu-en__original,EQUIVALENCE
dico_phrasis_0000824__en-eu__original,dico_phrasis_0000824,en,eu,amid snow,elurretan,dico_phrasis_0000824__eu-en__flipped,EQUIVALENCE
dico_phrasis_0000824__es-en__flipped,dico_phrasis_0000824,es,en,en la nieve,amid snow,dico_phrasis_0000824__en-es__original,EQUIVALENCE
dico_phrasis_0000824__es-en__original,dico_phrasis_0000824,es,en,en medio de la nieve,in snow,dico_phrasis_0000824__en-es__flipped,EQUIVALENCE
dico_phrasis_0000824__es-eu__flipped,dico_phrasis_0000824,es,eu,en la nieve,elur artean,dico_phrasis_0000824__eu-es__original,EQUIVALENCE
dico_phrasis_0000824__es-eu__original,dico_phrasis_0000824,es,eu,en medio de la nieve,elurretan,dico_phrasis_0000824__eu-es__flipped,EQUIVALENCE
dico_phrasis_0000824__eu-en__flipped,dico_phrasis_0000824,eu,en,elurretan,amid snow,dico_phrasis_0000824__en-eu__original,EQUIVALENCE
dico_phrasis_0000824__eu-en__original,dico_phrasis_0000824,eu,en,elur artean,in snow,dico_phrasis_0000824__en-eu__flipped,EQUIVALENCE
dico_phrasis_0000824__eu-es__flipped,dico_phrasis_0000824,eu,es,elurretan,en medio de la nieve,dico_phrasis_0000824__es-eu__original,EQUIVALENCE
dico_phrasis_0000824__eu-es__original,dico_phrasis_0000824,eu,es,elur artean,en la nieve,dico_phrasis_0000824__es-eu__flipped,EQUIVALENCE
dico_phrasis_0000826__en-es__flipped,dico_phrasis_0000826,en,es,rides,está montando,dico_phrasis_0000826__es-en__original,EQUIVALENCE
dico_phrasis_0000826__en-es__original,dico_phrasis_0000826,en,es,is riding,monta,dico_phrasis_0000826__es-en__flipped,EQUIVALENCE
dico_phrasis_0000826__en-eu__flipped,dico_phrasis_0000826,en,eu,rides,zaldiz ibiltzen ari da,dico_phrasis_0000826__eu-en__original,EQUIVALENCE
dico_phrasis_0000826__en-eu__original,dico_phrasis_0000826,en,eu,is riding,zaldiz ibiltzen da,dico_phrasis_0000826__eu-en__flipped,EQUIVALENCE
dico_phrasis_0000826__es-en__flipped,dico_phrasis_0000826,es,en,monta,is riding,dico_phrasis_0000826__en-es__original,EQUIVALENCE
dico_phrasis_0000826__es-en__original,dico_phrasis_0000826,es,en,está montando,rides,dico_phrasis_0000826__en-es__flipped,EQUIVALENCE
dico_phrasis_0000826__es-eu__flipped,dico_phrasis_0000826,es,eu,monta,zaldiz ibiltzen ari da,dico_phrasis_0000826__eu-es__original,EQUIVALENCE
dico_phrasis_0000826__es-eu__original,dico_phrasis_0000826,es,eu,está montando,zaldiz ibiltzen da,dico_phrasis_0000826__eu-es__flipped,EQUIVALENCE
dico_phrasis_0000826__eu-en__flipped,dico_phrasis_0000826,eu,en,zaldiz ibiltzen da,is riding,dico_phrasis_0000826__en-eu__original,EQUIVALENCE
dico_phrasis_0000826__eu-en__original,dico_phrasis_0000826,eu,en,zaldiz ibiltzen ari da,rides,dico_phrasis_0000826__en-eu__flipped,EQUIVALENCE
dico_phrasis_0000826__eu-es__flipped,dico_phrasis_0000826,eu,es,zaldiz ibiltzen da,está montando,dico_phrasis_0000826__es-eu__original,EQUIVALENCE
dico_phrasis_0000826__eu-es__original,dico_phrasis_0000826,eu,es,zaldiz ibiltzen ari da,monta,dico_phrasis_0000826__es-eu__flipped,EQUIVALENCE
dico_phrasis_0000827__en-es__flipped,dico_phrasis_0000827,en,es,to see,mirando,dico_phrasis_0000827__es-en__original,EQUIVALENCE
dico_phrasis_0000827__en-es__original,dico_phrasis_0000827,en,es,watching,ver,dico_phrasis_0000827__es-en__flipped,EQUIVALENCE
dico_phrasis_0000827__en-eu__flipped,dico_phrasis_0000827,en,eu,to see,ikusten,dico_phrasis_0000827__eu-en__original,EQUIVALENCE
dico_phrasis_0000827__en-eu__original,dico_phrasis_0000827,en,eu,watching,ikustea,dico_phrasis_0000827__eu-en__flipped,EQUIVALENCE
dico_phrasis_0000827__es-en__flipped,dico_phrasis_0000827,es,en,ver,watching,dico_phrasis_0000827__en-es__original,EQUIVALENCE
dico_phrasis_0000827__es-en__original,dico_phrasis_0000827,es,en,mirando,to see,dico_phrasis_0000827__en-es__flipped,EQUIVALENCE
dico_phrasis_0000827__es-eu__flipped,dico_phrasis_0000827,es,eu,ver,ikusten,dico_phrasis_0000827__eu-es__original,EQUIVALENCE
dico_phrasis_0000827__es-eu__original,dico_phrasis_0000827,es,eu,mirando,ikustea,dico_phrasis_0000827__eu-es__flipped,EQUIVALENCE
dico_phrasis_0000827__eu-en__flipped,dico_phrasis_0000827,eu,en,ikustea,watching,dico_phrasis_0000827__en-eu__original,EQUIVALENCE
dico_phrasis_0000827__eu-en__original,dico_phrasis_0000827,eu,en,ikusten,to see,dico_phrasis_0000827__en-eu__flipped,EQUIVALENCE
dico_phrasis_0000827__eu-es__flipped,dico_phrasis_0000827,eu,es,ikustea,mirando,dico_phrasis_0000827__es-eu__original,EQUIVALENCE
dico_phrasis_0000827__eu-es__original,dico_phrasis_0000827,eu,es,ikusten,ver,dico_phrasis_0000827__es-eu__flipped,EQUIVALENCE
dico_phrasis_0000828__en-es__flipped,dico_phrasis_0000828,en,es,stand,están de pie,dico_phrasis_0000828__es-en__original,EQUIVALENCE
dico_phrasis_0000828__en-es__original,dico_phrasis_0000828,en,es,are standing,estar de pie,dico_phrasis_0000828__es-en__flipped,EQUIVALENCE
dico_phrasis_0000828__en-eu__flipped,dico_phrasis_0000828,en,eu,stand,zutik daude,dico_phrasis_0000828__eu-en__original,EQUIVALENCE
dico_phrasis_0000828__en-eu__original,dico_phrasis_0000828,en,eu,are standing,zutik egon,dico_phrasis_0000828__eu-en__flipped,EQUIVALENCE
dico_phrasis_0000828__es-en__flipped,dico_phrasis_0000828,es,en,estar de pie,are standing,dico_phrasis_0000828__en-es__original,EQUIVALENCE
dico_phrasis_0000828__es-en__original,dico_phrasis_0000828,es,en,están de pie,stand,dico_phrasis_0000828__en-es__flipped,EQUIVALENCE
dico_phrasis_0000828__es-eu__flipped,dico_phrasis_0000828,es,eu,estar de pie,zutik daude,dico_phrasis_0000828__eu-es__original,EQUIVALENCE
dico_phrasis_0000828__es-eu__original,dico_phrasis_0000828,es,eu,están de pie,zutik egon,dico_phrasis_0000828__eu-es__flipped,EQUIVALENCE
dico_phrasis_0000828__eu-en__flipped,dico_phrasis_0000828,eu,en,zutik egon,are standing,dico_phrasis_0000828__en-eu__original,EQUIVALENCE
dico_phrasis_0000828__eu-en__original,dico_phrasis_0000828,eu,en,zutik daude,stand,dico_phrasis_0000828__en-eu__flipped,EQUIVALENCE
dico_phrasis_0000828__eu-es__flipped,dico_phrasis_0000828,eu,es,zutik egon,están de pie,dico_phrasis_0000828__es-eu__original,EQUIVALENCE
dico_phrasis_0000828__eu-es__original,dico_phrasis_0000828,eu,es,zutik daude,estar de pie,dico_phrasis_0000828__es-eu__flipped,EQUIVALENCE
dico_phrasis_0000829__en-es__flipped,dico_phrasis_0000829,en,es,in the backgroud,detrás de ellos,dico_phrasis_0000829__es-en__original,EQUIVALENCE
dico_phrasis_0000829__en-es__original,dico_phrasis_0000829,en,es,behind them,al fondo,dico_phrasis_0000829__es-en__flipped,EQUIVALENCE
dico_phrasis_0000829__en-eu__flipped,dico_phrasis_0000829,en,eu,in the backgroud,haien atzean,dico_phrasis_0000829__eu-en__original,EQUIVALENCE
dico_phrasis_0000829__en-eu__original,dico_phrasis_0000829,en,eu,behind them,atzealdean,dico_phrasis_0000829__eu-en__flipped,EQUIVALENCE
dico_phrasis_0000829__es-en__flipped,dico_phrasis_0000829,es,en,al fondo,behind them,dico_phrasis_0000829__en-es__original,EQUIVALENCE
dico_phrasis_0000829__es-en__original,dico_phrasis_0000829,es,en,detrás de ellos,in the backgroud,dico_phrasis_0000829__en-es__flipped,EQUIVALENCE
dico_phrasis_0000829__es-eu__flipped,dico_phrasis_0000829,es,eu,al fondo,haien atzean,dico_phrasis_0000829__eu-es__original,EQUIVALENCE
dico_phrasis_0000829__es-eu__original,dico_phrasis_0000829,es,eu,detrás de ellos,atzealdean,dico_phrasis_0000829__eu-es__flipped,EQUIVALENCE
dico_phrasis_0000829__eu-en__flipped,dico_phrasis_0000829,eu,en,atzealdean,behind them,dico_phrasis_0000829__en-eu__original,EQUIVALENCE
dico_phrasis_0000829__eu-en__original,dico_phrasis_0000829,eu,en,haien atzean,in the backgroud,dico_phrasis_0000829__en-eu__flipped,EQUIVALENCE
dico_phrasis_0000829__eu-es__flipped,dico_phrasis_0000829,eu,es,atzealdean,detrás de ellos,dico_phrasis_0000829__es-eu__original,EQUIVALENCE
dico_phrasis_0000829__eu-es__original,dico_phrasis_0000829,eu,es,haien atzean,al fondo,dico_phrasis_0000829__es-eu__flipped,EQUIVALENCE
dico_phrasis_0000832__en-es__flipped,dico_phrasis_0000832,en,es,in mouth,sujetado entre sus mandíbulas,dico_phrasis_0000832__es-en__original,EQUIVALENCE
dico_phrasis_0000832__en-es__original,dico_phrasis_0000832,en,es,held between its jaws,en la boca,dico_phrasis_0000832__es-en__flipped,EQUIVALENCE
dico_phrasis_0000832__en-eu__flipped,dico_phrasis_0000832,en,eu,in mouth,bere barailen artean helduta,dico_phrasis_0000832__eu-en__original,EQUIVALENCE
dico_phrasis_0000832__en-eu__original,dico_phrasis_0000832,en,eu,held between its jaws,ahoan,dico_phrasis_0000832__eu-en__flipped,EQUIVALENCE
dico_phrasis_0000832__es-en__flipped,dico_phrasis_0000832,es,en,en la boca,held between its jaws,dico_phrasis_0000832__en-es__original,EQUIVALENCE
dico_phrasis_0000832__es-en__original,dico_phrasis_0000832,es,en,sujetado entre sus mandíbulas,in mouth,dico_phrasis_0000832__en-es__flipped,EQUIVALENCE
dico_phrasis_0000832__es-eu__flipped,dico_phrasis_0000832,es,eu,en la boca,bere barailen artean helduta,dico_phrasis_0000832__eu-es__original,EQUIVALENCE
dico_phrasis_0000832__es-eu__original,dico_phrasis_0000832,es,eu,sujetado entre sus mandíbulas,ahoan,dico_phrasis_0000832__eu-es__flipped,EQUIVALENCE
dico_phrasis_0000832__eu-en__flipped,dico_phrasis_0000832,eu,en,ahoan,held between its jaws,dico_phrasis_0000832__en-eu__original,EQUIVALENCE
dico_phrasis_0000832__eu-en__original,dico_phrasis_0000832,eu,en,bere barailen artean helduta,in mouth,dico_phrasis_0000832__en-eu__flipped,EQUIVALENCE
dico_phrasis_0000832__eu-es__flipped,dico_phrasis_0000832,eu,es,ahoan,sujetado entre sus mandíbulas,dico_phrasis_0000832__es-eu__original,EQUIVALENCE
dico_phrasis_0000832__eu-es__original,dico_phrasis_0000832,eu,es,bere barailen artean helduta,en la boca,dico_phrasis_0000832__es-eu__flipped,EQUIVALENCE
dico_phrasis_0000834__en-es__flipped,dico_phrasis_0000834,en,es,is trying,intentando,dico_phrasis_0000834__es-en__original,EQUIVALENCE
dico_phrasis_0000834__en-es__original,dico_phrasis_0000834,en,es,attempting,está intentando,dico_phrasis_0000834__es-en__flipped,EQUIVALENCE
dico_phrasis_0000834__en-eu__flipped,dico_phrasis_0000834,en,eu,is trying,saiatzen,dico_phrasis_0000834__eu-en__original,EQUIVALENCE
dico_phrasis_0000834__en-eu__original,dico_phrasis_0000834,en,eu,attempting,saiatzen ari da,dico_phrasis_0000834__eu-en__flipped,EQUIVALENCE
dico_phrasis_0000834__es-en__flipped,dico_phrasis_0000834,es,en,está intentando,attempting,dico_phrasis_0000834__en-es__original,EQUIVALENCE
dico_phrasis_0000834__es-en__original,dico_phrasis_0000834,es,en,intentando,is trying,dico_phrasis_0000834__en-es__flipped,EQUIVALENCE
dico_phrasis_0000834__es-eu__flipped,dico_phrasis_0000834,es,eu,está intentando,saiatzen,dico_phrasis_0000834__eu-es__original,EQUIVALENCE
dico_phrasis_0000834__es-eu__original,dico_phrasis_0000834,es,eu,intentando,saiatzen ari da,dico_phrasis_0000834__eu-es__flipped,EQUIVALENCE
dico_phrasis_0000834__eu-en__flipped,dico_phrasis_0000834,eu,en,saiatzen ari da,attempting,dico_phrasis_0000834__en-eu__original,EQUIVALENCE
dico_phrasis_0000834__eu-en__original,dico_phrasis_0000834,eu,en,saiatzen,is trying,dico_phrasis_0000834__en-eu__flipped,EQUIVALENCE
dico_phrasis_0000834__eu-es__flipped,dico_phrasis_0000834,eu,es,saiatzen ari da,intentando,dico_phrasis_0000834__es-eu__original,EQUIVALENCE
dico_phrasis_0000834__eu-es__original,dico_phrasis_0000834,eu,es,saiatzen,está intentando,dico_phrasis_0000834__es-eu__flipped,EQUIVALENCE
dico_phrasis_0000835__en-es__flipped,dico_phrasis_0000835,en,es,in a public place,en público,dico_phrasis_0000835__es-en__original,EQUIVALENCE
dico_phrasis_0000835__en-es__original,dico_phrasis_0000835,en,es,in public,en un lugar público,dico_phrasis_0000835__es-en__flipped,EQUIVALENCE
dico_phrasis_0000835__en-eu__flipped,dico_phrasis_0000835,en,eu,in a public place,jendaurrean,dico_phrasis_0000835__eu-en__original,EQUIVALENCE
dico_phrasis_0000835__en-eu__original,dico_phrasis_0000835,en,eu,in public,toki publiko batean,dico_phrasis_0000835__eu-en__flipped,EQUIVALENCE
dico_phrasis_0000835__es-en__flipped,dico_phrasis_0000835,es,en,en un lugar público,in public,dico_phrasis_0000835__en-es__original,EQUIVALENCE
dico_phrasis_0000835__es-en__original,dico_phrasis_0000835,es,en,en público,in a public place,dico_phrasis_0000835__en-es__flipped,EQUIVALENCE
dico_phrasis_0000835__es-eu__flipped,dico_phrasis_0000835,es,eu,en un lugar público,jendaurrean,dico_phrasis_0000835__eu-es__original,EQUIVALENCE
dico_phrasis_0000835__es-eu__original,dico_phrasis_0000835,es,eu,en público,toki publiko batean,dico_phrasis_0000835__eu-es__flipped,EQUIVALENCE
dico_phrasis_0000835__eu-en__flipped,dico_phrasis_0000835,eu,en,toki publiko batean,in public,dico_phrasis_0000835__en-eu__original,EQUIVALENCE
dico_phrasis_0000835__eu-en__original,dico_phrasis_0000835,eu,en,jendaurrean,in a public place,dico_phrasis_0000835__en-eu__flipped,EQUIVALENCE
dico_phrasis_0000835__eu-es__flipped,dico_phrasis_0000835,eu,es,toki publiko batean,en público,dico_phrasis_0000835__es-eu__original,EQUIVALENCE
dico_phrasis_0000835__eu-es__original,dico_phrasis_0000835,eu,es,jendaurrean,en un lugar público,dico_phrasis_0000835__es-eu__flipped,EQUIVALENCE
dico_phrasis_0000837__en-es__flipped,dico_phrasis_0000837,en,es,is talking,conversando,dico_phrasis_0000837__es-en__original,EQUIVALENCE
dico_phrasis_0000837__en-es__original,dico_phrasis_0000837,en,es,conversing,está conversando,dico_phrasis_0000837__es-en__flipped,EQUIVALENCE
dico_phrasis_0000837__en-eu__flipped,dico_phrasis_0000837,en,eu,is talking,hizketan,dico_phrasis_0000837__eu-en__original,EQUIVALENCE
dico_phrasis_0000837__en-eu__original,dico_phrasis_0000837,en,eu,conversing,hizketan ari da,dico_phrasis_0000837__eu-en__flipped,EQUIVALENCE
dico_phrasis_0000837__es-en__flipped,dico_phrasis_0000837,es,en,está conversando,conversing,dico_phrasis_0000837__en-es__original,EQUIVALENCE
dico_phrasis_0000837__es-en__original,dico_phrasis_0000837,es,en,conversando,is talking,dico_phrasis_0000837__en-es__flipped,EQUIVALENCE
dico_phrasis_0000837__es-eu__flipped,dico_phrasis_0000837,es,eu,está conversando,hizketan,dico_phrasis_0000837__eu-es__original,EQUIVALENCE
dico_phrasis_0000837__es-eu__original,dico_phrasis_0000837,es,eu,conversando,hizketan ari da,dico_phrasis_0000837__eu-es__flipped,EQUIVALENCE
dico_phrasis_0000837__eu-en__flipped,dico_phrasis_0000837,eu,en,hizketan ari da,conversing,dico_phrasis_0000837__en-eu__original,EQUIVALENCE
dico_phrasis_0000837__eu-en__original,dico_phrasis_0000837,eu,en,hizketan,is talking,dico_phrasis_0000837__en-eu__flipped,EQUIVALENCE
dico_phrasis_0000837__eu-es__flipped,dico_phrasis_0000837,eu,es,hizketan ari da,conversando,dico_phrasis_0000837__es-eu__original,EQUIVALENCE
dico_phrasis_0000837__eu-es__original,dico_phrasis_0000837,eu,es,hizketan,está conversando,dico_phrasis_0000837__es-eu__flipped,EQUIVALENCE
dico_phrasis_0000838__en-es__flipped,dico_phrasis_0000838,en,es,through the shallow water,a través de agua poco profunda,dico_phrasis_0000838__es-en__original,EQUIVALENCE
dico_phrasis_0000838__en-es__original,dico_phrasis_0000838,en,es,across water of little depth,por el agua poco profunda,dico_phrasis_0000838__es-en__flipped,EQUIVALENCE
dico_phrasis_0000838__en-eu__flipped,dico_phrasis_0000838,en,eu,through the shallow water,sakonera gutxiko uretan zehar,dico_phrasis_0000838__eu-en__original,EQUIVALENCE
