instance_id,pair_id,text1_lang,text2_lang,text1,text2,reverse_pair_id,label
dico_trial_0095__es-en__forward,dico_trial_0095,es,en,hombres armados,Seven foreign workers,,NEGATIVE_OTHER
dico_trial_0095__es-eu__forward,dico_trial_0095,es,eu,hombres armados,zazpi langile atzerritar,,NEGATIVE_OTHER
dico_trial_0095__eu-en__forward,dico_trial_0095,eu,en,gizon armatuak,Seven foreign workers,,NEGATIVE_OTHER
dico_trial_0095__eu-es__forward,dico_trial_0095,eu,es,gizon armatuak,siete trabajadores extranjeros,,NEGATIVE_OTHER
dico_trial_0096__en-es__forward,dico_trial_0096,en,es,after ski accident,por su vida,,NEGATIVE_OTHER
dico_trial_0096__en-eu__forward,dico_trial_0096,en,eu,after ski accident,bere bizitzagatik,,NEGATIVE_OTHER
dico_trial_0096__es-en__forward,dico_trial_0096,es,en,tras el accidente de esquí,for his life,,NEGATIVE_OTHER
dico_trial_0096__es-eu__forward,dico_trial_0096,es,eu,tras el accidente de esquí,bere bizitzagatik,,NEGATIVE_OTHER
dico_trial_0096__eu-en__forward,dico_trial_0096,eu,en,eski istripuaren ondoren,for his life,,NEGATIVE_OTHER
dico_trial_0096__eu-es__forward,dico_trial_0096,eu,es,eski istripuaren ondoren,por su vida,,NEGATIVE_OTHER
dico_trial_0097__en-es__forward,dico_trial_0097,en,es,determined,ministros de la UE,,NEGATIVE_OTHER
dico_trial_0097__en-eu__forward,dico_trial_0097,en,eu,determined,EBko ministroak,,NEGATIVE_OTHER
dico_trial_0097__es-en__forward,dico_trial_0097,es,en,decidido,EU ministers,,NEGATIVE_OTHER
dico_trial_0097__es-eu__forward,dico_trial_0097,es,eu,decidido,EBko ministroak,,NEGATIVE_OTHER
dico_trial_0097__eu-en__forward,dico_trial_0097,eu,en,erabakita,EU ministers,,NEGATIVE_OTHER
dico_trial_0097__eu-es__forward,dico_trial_0097,eu,es,erabakita,ministros de la UE,,NEGATIVE_OTHER
dico_trial_0098__en-es__forward,dico_trial_0098,en,es,Thai opposition party,anuncia,,NEGATIVE_OTHER
dico_trial_0098__en-eu__forward,dico_trial_0098,en,eu,Thai opposition party,iragartzen du,,NEGATIVE_OTHER
dico_trial_0098__es-en__forward,dico_trial_0098,es,en,partido opositor tailandés,announces,,NEGATIVE_OTHER
dico_trial_0098__es-eu__forward,dico_trial_0098,es,eu,partido opositor tailandés,iragartzen du,,NEGATIVE_OTHER
dico_trial_0098__eu-en__forward,dico_trial_0098,eu,en,Thailandiako oposizioko alderdia,announces,,NEGATIVE_OTHER
dico_trial_0098__eu-es__forward,dico_trial_0098,eu,es,Thailandiako oposizioko alderdia,anuncia,,NEGATIVE_OTHER
dico_trial_0099__en-es__forward,dico_trial_0099,en,es,continues,gastar,,NEGATIVE_OTHER
dico_trial_0099__en-eu__forward,dico_trial_0099,en,eu,continues,gastatzeko,,NEGATIVE_OTHER
dico_trial_0099__es-en__forward,dico_trial_0099,es,en,continúa,to spend,,NEGATIVE_OTHER
dico_trial_0099__es-eu__forward,dico_trial_0099,es,eu,continúa,gastatzeko,,NEGATIVE_OTHER
dico_trial_0099__eu-en__forward,dico_trial_0099,eu,en,jarraitzen du,to spend,,NEGATIVE_OTHER
dico_trial_0099__eu-es__forward,dico_trial_0099,eu,es,jarraitzen du,gastar,,NEGATIVE_OTHER
dico_trial_0100__en-es__forward,dico_trial_0100,en,es,to execute,liberación de presos palestinos,,NEGATIVE_OTHER
dico_trial_0100__en-eu__forward,dico_trial_0100,en,eu,to execute,preso palestinarren askapena,,NEGATIVE_OTHER
dico_trial_0100__es-en__forward,dico_trial_0100,es,en,ejecutar,Palestinian prisoner release,,NEGATIVE_OTHER
dico_trial_0100__es-eu__forward,dico_trial_0100,es,eu,ejecutar,preso palestinarren askapena,,NEGATIVE_OTHER
dico_trial_0100__eu-en__forward,dico_trial_0100,eu,en,exekutatzeko,Palestinian prisoner release,,NEGATIVE_OTHER
dico_trial_0100__eu-es__forward,dico_trial_0100,eu,es,exekutatzeko,liberación de presos palestinos,,NEGATIVE_OTHER
dico_trial_0101__en-es__forward,dico_trial_0101,en,es,Palestinian captives,permite,,NEGATIVE_OTHER
dico_trial_0101__en-eu__forward,dico_trial_0101,en,eu,Palestinian captives,baimentzen du,,NEGATIVE_OTHER
dico_trial_0101__es-en__forward,dico_trial_0101,es,en,cautivos palestinos,allows,,NEGATIVE_OTHER
dico_trial_0101__es-eu__forward,dico_trial_0101,es,eu,cautivos palestinos,baimentzen du,,NEGATIVE_OTHER
dico_trial_0101__eu-en__forward,dico_trial_0101,eu,en,preso palestinarrak,allows,,NEGATIVE_OTHER
dico_trial_0101__eu-es__forward,dico_trial_0101,eu,es,preso palestinarrak,permite,,NEGATIVE_OTHER
dico_trial_0102__en-es__forward,dico_trial_0102,en,es,at 116,Japón,,NEGATIVE_OTHER
dico_trial_0102__en-eu__forward,dico_trial_0102,en,eu,at 116,Japonia,,NEGATIVE_OTHER
dico_trial_0102__es-en__forward,dico_trial_0102,es,en,a los 116 años,Japan,,NEGATIVE_OTHER
dico_trial_0102__es-eu__forward,dico_trial_0102,es,eu,a los 116 años,Japonia,,NEGATIVE_OTHER
dico_trial_0102__eu-en__forward,dico_trial_0102,eu,en,116 urterekin,Japan,,NEGATIVE_OTHER
dico_trial_0102__eu-es__forward,dico_trial_0102,eu,es,116 urterekin,Japón,,NEGATIVE_OTHER
dico_trial_0103__en-es__forward,dico_trial_0103,en,es,to stop,tensión,,NEGATIVE_OTHER
dico_trial_0103__en-eu__forward,dico_trial_0103,en,eu,to stop,tentsioa,,NEGATIVE_OTHER
dico_trial_0103__es-en__forward,dico_trial_0103,es,en,detener,tension,,NEGATIVE_OTHER
dico_trial_0103__es-eu__forward,dico_trial_0103,es,eu,detener,tentsioa,,NEGATIVE_OTHER
dico_trial_0103__eu-en__forward,dico_trial_0103,eu,en,gelditzeko,tension,,NEGATIVE_OTHER
dico_trial_0103__eu-es__forward,dico_trial_0103,eu,es,gelditzeko,tensión,,NEGATIVE_OTHER
dico_trial_0104__en-es__forward,dico_trial_0104,en,es,in streets,estatua de Lenin,,NEGATIVE_OTHER
dico_trial_0104__en-eu__forward,dico_trial_0104,en,eu,in streets,Leninen estatua,,NEGATIVE_OTHER
dico_trial_0104__es-en__forward,dico_trial_0104,es,en,en las calles,Lenin statue,,NEGATIVE_OTHER
dico_trial_0104__es-eu__forward,dico_trial_0104,es,eu,en las calles,Leninen estatua,,NEGATIVE_OTHER
dico_trial_0104__eu-en__forward,dico_trial_0104,eu,en,kaleetan,Lenin statue,,NEGATIVE_OTHER
dico_trial_0104__eu-es__forward,dico_trial_0104,eu,es,kaleetan,estatua de Lenin,,NEGATIVE_OTHER
dico_trial_0105__en-es__forward,dico_trial_0105,en,es,North Korea,dos cohetes,,NEGATIVE_OTHER
dico_trial_0105__en-eu__forward,dico_trial_0105,en,eu,North Korea,bi suziri,,NEGATIVE_OTHER
dico_trial_0105__es-en__forward,dico_trial_0105,es,en,Corea del Norte,2 rockets,,NEGATIVE_OTHER
dico_trial_0105__es-eu__forward,dico_trial_0105,es,eu,Corea del Norte,bi suziri,,NEGATIVE_OTHER
dico_trial_0105__eu-en__forward,dico_trial_0105,eu,en,Ipar Korea,2 rockets,,NEGATIVE_OTHER
dico_trial_0105__eu-es__forward,dico_trial_0105,eu,es,Ipar Korea,dos cohetes,,NEGATIVE_OTHER
dico_trial_0106__en-es__forward,dico_trial_0106,en,es,A cat,en lo alto,,NEGATIVE_OTHER
dico_trial_0106__en-eu__forward,dico_trial_0106,en,eu,A cat,goian,,NEGATIVE_OTHER
dico_trial_0106__es-en__forward,dico_trial_0106,es,en,un gato,high up,,NEGATIVE_OTHER
dico_trial_0106__es-eu__forward,dico_trial_0106,es,eu,un gato,goian,,NEGATIVE_OTHER
dico_trial_0106__eu-en__forward,dico_trial_0106,eu,en,katu bat,high up,,NEGATIVE_OTHER
dico_trial_0106__eu-es__forward,dico_trial_0106,eu,es,katu bat,en lo alto,,NEGATIVE_OTHER
dico_trial_0107__en-es__forward,dico_trial_0107,en,es,a horse,en un cercado,,NEGATIVE_OTHER
dico_trial_0107__en-eu__forward,dico_trial_0107,en,eu,a horse,hesi barruan,,NEGATIVE_OTHER
dico_trial_0107__es-en__forward,dico_trial_0107,es,en,un caballo,in a pen,,NEGATIVE_OTHER
dico_trial_0107__es-eu__forward,dico_trial_0107,es,eu,un caballo,hesi barruan,,NEGATIVE_OTHER
dico_trial_0107__eu-en__forward,dico_trial_0107,eu,en,zaldi bat,in a pen,,NEGATIVE_OTHER
dico_trial_0107__eu-es__forward,dico_trial_0107,eu,es,zaldi bat,en un cercado,,NEGATIVE_OTHER
dico_trial_0108__en-es__forward,dico_trial_0108,en,es,A man,en una silla,,NEGATIVE_OTHER
dico_trial_0108__en-eu__forward,dico_trial_0108,en,eu,A man,aulki batean,,NEGATIVE_OTHER
dico_trial_0108__es-en__forward,dico_trial_0108,es,en,un hombre,in a chair,,NEGATIVE_OTHER
dico_trial_0108__es-eu__forward,dico_trial_0108,es,eu,un hombre,aulki batean,,NEGATIVE_OTHER
dico_trial_0108__eu-en__forward,dico_trial_0108,eu,en,gizon bat,in a chair,,NEGATIVE_OTHER
dico_trial_0108__eu-es__forward,dico_trial_0108,eu,es,gizon bat,en una silla,,NEGATIVE_OTHER
dico_trial_0109__en-es__forward,dico_trial_0109,en,es,with a beer,dos mujeres,,NEGATIVE_OTHER
dico_trial_0109__en-eu__forward,dico_trial_0109,en,eu,with a beer,bi emakume,,NEGATIVE_OTHER
dico_trial_0109__es-en__forward,dico_trial_0109,es,en,con una cerveza,Two women,,NEGATIVE_OTHER
dico_trial_0109__es-eu__forward,dico_trial_0109,es,eu,con una cerveza,bi emakume,,NEGATIVE_OTHER
dico_trial_0109__eu-en__forward,dico_trial_0109,eu,en,garagardo batekin,Two women,,NEGATIVE_OTHER
dico_trial_0109__eu-es__forward,dico_trial_0109,eu,es,garagardo batekin,dos mujeres,,NEGATIVE_OTHER
dico_trial_0110__en-es__forward,dico_trial_0110,en,es,in grass,con árboles detrás,,NEGATIVE_OTHER
dico_trial_0110__en-eu__forward,dico_trial_0110,en,eu,in grass,zuhaitzak atzean dituela,,NEGATIVE_OTHER
dico_trial_0110__es-en__forward,dico_trial_0110,es,en,en la hierba,with trees behind,,NEGATIVE_OTHER
dico_trial_0110__es-eu__forward,dico_trial_0110,es,eu,en la hierba,zuhaitzak atzean dituela,,NEGATIVE_OTHER
dico_trial_0110__eu-en__forward,dico_trial_0110,eu,en,belarretan,with trees behind,,NEGATIVE_OTHER
dico_trial_0110__eu-es__forward,dico_trial_0110,eu,es,belarretan,con árboles detrás,,NEGATIVE_OTHER
dico_trial_0111__en-es__forward,dico_trial_0111,en,es,in a pen,un caballo,,NEGATIVE_OTHER
dico_trial_0111__en-eu__forward,dico_trial_0111,en,eu,in a pen,zaldi bat,,NEGATIVE_OTHER
dico_trial_0111__es-en__forward,dico_trial_0111,es,en,en un cercado,a horse,,NEGATIVE_OTHER
dico_trial_0111__es-eu__forward,dico_trial_0111,es,eu,en un cercado,zaldi bat,,NEGATIVE_OTHER
dico_trial_0111__eu-en__forward,dico_trial_0111,eu,en,hesi barruan,a horse,,NEGATIVE_OTHER
dico_trial_0111__eu-es__forward,dico_trial_0111,eu,es,hesi barruan,un caballo,,NEGATIVE_OTHER
dico_trial_0112__en-es__forward,dico_trial_0112,en,es,rides,en un camino,,NEGATIVE_OTHER
dico_trial_0112__en-eu__forward,dico_trial_0112,en,eu,rides,bide batean,,NEGATIVE_OTHER
dico_trial_0112__es-en__forward,dico_trial_0112,es,en,monta,on a path,,NEGATIVE_OTHER
dico_trial_0112__es-eu__forward,dico_trial_0112,es,eu,monta,bide batean,,NEGATIVE_OTHER
dico_trial_0112__eu-en__forward,dico_trial_0112,eu,en,ibiltzen da,on a path,,NEGATIVE_OTHER
dico_trial_0112__eu-es__forward,dico_trial_0112,eu,es,ibiltzen da,en un camino,,NEGATIVE_OTHER
dico_trial_0113__en-es__forward,dico_trial_0113,en,es,sits,con una bicicleta,,NEGATIVE_OTHER
dico_trial_0113__en-eu__forward,dico_trial_0113,en,eu,sits,bizikleta batekin,,NEGATIVE_OTHER
dico_trial_0113__es-en__forward,dico_trial_0113,es,en,se sienta,with a bicycle,,NEGATIVE_OTHER
dico_trial_0113__es-eu__forward,dico_trial_0113,es,eu,se sienta,bizikleta batekin,,NEGATIVE_OTHER
dico_trial_0113__eu-en__forward,dico_trial_0113,eu,en,eserita dago,with a bicycle,,NEGATIVE_OTHER
dico_trial_0113__eu-es__forward,dico_trial_0113,eu,es,eserita dago,con una bicicleta,,NEGATIVE_OTHER
dico_trial_0114__en-es__forward,dico_trial_0114,en,es,on a bag,gato doméstico,,NEGATIVE_OTHER
dico_trial_0114__en-eu__forward,dico_trial_0114,en,eu,on a bag,etxeko katua,,NEGATIVE_OTHER
dico_trial_0114__es-en__forward,dico_trial_0114,es,en,sobre una bolsa,Domestic cat,,NEGATIVE_OTHER
dico_trial_0114__es-eu__forward,dico_trial_0114,es,eu,sobre una bolsa,etxeko katua,,NEGATIVE_OTHER
dico_trial_0114__eu-en__forward,dico_trial_0114,eu,en,poltsa baten gainean,Domestic cat,,NEGATIVE_OTHER
dico_trial_0114__eu-es__forward,dico_trial_0114,eu,es,poltsa baten gainean,gato doméstico,,NEGATIVE_OTHER
dico_trial_0115__en-es__forward,dico_trial_0115,en,es,A dog,está mordiendo,,NEGATIVE_OTHER
dico_trial_0115__en-eu__forward,dico_trial_0115,en,eu,A dog,hozka ari da,,NEGATIVE_OTHER
dico_trial_0115__es-en__forward,dico_trial_0115,es,en,un perro,is biting,,NEGATIVE_OTHER
dico_trial_0115__es-eu__forward,dico_trial_0115,es,eu,un perro,hozka ari da,,NEGATIVE_OTHER
dico_trial_0115__eu-en__forward,dico_trial_0115,eu,en,txakur bat,is biting,,NEGATIVE_OTHER
dico_trial_0115__eu-es__forward,dico_trial_0115,eu,es,txakur bat,está mordiendo,,NEGATIVE_OTHER
dico_trial_0116__en-es__forward,dico_trial_0116,en,es,A dog,una fregona,,NEGATIVE_OTHER
dico_trial_0116__en-eu__forward,dico_trial_0116,en,eu,A dog,lanbasa bat,,NEGATIVE_OTHER
dico_trial_0116__es-en__forward,dico_trial_0116,es,en,un perro,a mop,,NEGATIVE_OTHER
dico_trial_0116__es-eu__forward,dico_trial_0116,es,eu,un perro,lanbasa bat,,NEGATIVE_OTHER
dico_trial_0116__eu-en__forward,dico_trial_0116,eu,en,txakur bat,a mop,,NEGATIVE_OTHER
dico_trial_0116__eu-es__forward,dico_trial_0116,eu,es,txakur bat,una fregona,,NEGATIVE_OTHER
dico_trial_0117__en-es__forward,dico_trial_0117,en,es,checkered flags,dos mujeres,,NEGATIVE_OTHER
dico_trial_0117__en-eu__forward,dico_trial_0117,en,eu,checkered flags,bi emakume,,NEGATIVE_OTHER
dico_trial_0117__es-en__forward,dico_trial_0117,es,en,banderas a cuadros,Two ladies,,NEGATIVE_OTHER
dico_trial_0117__es-eu__forward,dico_trial_0117,es,eu,banderas a cuadros,bi emakume,,NEGATIVE_OTHER
dico_trial_0117__eu-en__forward,dico_trial_0117,eu,en,koadrodun banderak,Two ladies,,NEGATIVE_OTHER
dico_trial_0117__eu-es__forward,dico_trial_0117,eu,es,koadrodun banderak,dos mujeres,,NEGATIVE_OTHER
dico_trial_0118__en-es__forward,dico_trial_0118,en,es,A woman,en una multitud,,NEGATIVE_OTHER
dico_trial_0118__en-eu__forward,dico_trial_0118,en,eu,A woman,jendetza batean,,NEGATIVE_OTHER
dico_trial_0118__es-en__forward,dico_trial_0118,es,en,una mujer,in a crowd,,NEGATIVE_OTHER
dico_trial_0118__es-eu__forward,dico_trial_0118,es,eu,una mujer,jendetza batean,,NEGATIVE_OTHER
dico_trial_0118__eu-en__forward,dico_trial_0118,eu,en,emakume bat,in a crowd,,NEGATIVE_OTHER
dico_trial_0118__eu-es__forward,dico_trial_0118,eu,es,emakume bat,en una multitud,,NEGATIVE_OTHER
dico_trial_0119__en-es__forward,dico_trial_0119,en,es,A brown dog,persigue,,NEGATIVE_OTHER
dico_trial_0119__en-eu__forward,dico_trial_0119,en,eu,A brown dog,jarraitzen dio,,NEGATIVE_OTHER
dico_trial_0119__es-en__forward,dico_trial_0119,es,en,un perro marrón,chases,,NEGATIVE_OTHER
dico_trial_0119__es-eu__forward,dico_trial_0119,es,eu,un perro marrón,jarraitzen dio,,NEGATIVE_OTHER
dico_trial_0119__eu-en__forward,dico_trial_0119,eu,en,txakur marroi bat,chases,,NEGATIVE_OTHER
dico_trial_0119__eu-es__forward,dico_trial_0119,eu,es,txakur marroi bat,persigue,,NEGATIVE_OTHER
dico_trial_0120__en-es__forward,dico_trial_0120,en,es,a skateboard,junto a un elemento de la pista,,NEGATIVE_OTHER
dico_trial_0120__en-eu__forward,dico_trial_0120,en,eu,a skateboard,pistako elementu baten alboan,,NEGATIVE_OTHER
dico_trial_0120__es-en__forward,dico_trial_0120,es,en,un monopatín,along a track element,,NEGATIVE_OTHER
dico_trial_0120__es-eu__forward,dico_trial_0120,es,eu,un monopatín,pistako elementu baten alboan,,NEGATIVE_OTHER
dico_trial_0120__eu-en__forward,dico_trial_0120,eu,en,skate bat,along a track element,,NEGATIVE_OTHER
dico_trial_0120__eu-es__forward,dico_trial_0120,eu,es,skate bat,junto a un elemento de la pista,,NEGATIVE_OTHER
